Cpu,mae,mse,rmse,File,population,generation,crossover,pc
1.6397399999999998,0.7302564323919172,0.6848206779859922,0.8275389283810111,strogatz_glider1.csv,95,33,0.86,0.55
1.985008,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,134,32,0.23,0.65
4.010115,0.7439162647420711,0.722601615425017,0.8500597716778608,strogatz_glider1.csv,327,24,0.68,0.87
1.22153,0.7302564323919172,0.6848206779859922,0.8275389283810111,strogatz_glider1.csv,74,32,0.85,0.25
3.343631,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,288,22,0.92,0.22
5.111887,0.7316906011364133,0.6886479378840811,0.8298481414596776,strogatz_glider1.csv,210,50,0.36,0.64
5.965576,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,297,42,0.25,0.89
1.4243720000000002,0.7302564323919172,0.6848206779859922,0.8275389283810111,strogatz_glider1.csv,90,33,0.88,0.48
2.286969,0.6931991333826677,0.6246562760090643,0.7903519950054306,strogatz_glider1.csv,104,46,0.51,0.46
1.830235,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,112,36,0.29,0.5
1.219047,0.6931991333826677,0.6246562760090643,0.7903519950054306,strogatz_glider1.csv,79,30,0.86,0.28
0.8690310000000001,0.7103585921155509,0.6378794398056379,0.7986735502103709,strogatz_glider1.csv,52,37,0.53,0.46
4.4788489999999985,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,224,48,0.12,0.67
2.1026290000000003,0.7316906011364133,0.6886479378840811,0.8298481414596776,strogatz_glider1.csv,253,19,0.9,0.88
3.959880000000001,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,223,47,0.09,0.47
2.580044,0.7283177056192708,0.6794381023383099,0.8242803542110596,strogatz_glider1.csv,140,50,0.19,0.38
1.434308,0.08553293480989282,0.009833703485020329,0.09916503156365317,strogatz_shearflow1.csv,174,16,0.3,0.01
1.61352,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,95,33,0.86,0.55
1.985955,0.6561091253394139,0.4365184767048902,0.6606954492842297,strogatz_shearflow1.csv,134,32,0.23,0.65
3.7717389999999997,0.06700261135441077,0.006062758547374372,0.07786371778546393,strogatz_shearflow1.csv,327,24,0.68,0.87
1.087032,0.2491313346146941,0.06810571423813798,0.26097071528839777,strogatz_shearflow1.csv,74,32,0.85,0.25
3.057147,0.08297820671945215,0.009275625976647096,0.09631005127528018,strogatz_shearflow1.csv,288,22,0.92,0.22
4.50973,0.0698572323150979,0.006469661878795718,0.08043420838670398,strogatz_shearflow1.csv,210,50,0.36,0.64
5.3722629999999985,0.06700261135441077,0.006062758547374372,0.07786371778546393,strogatz_shearflow1.csv,297,42,0.25,0.89
1.4424349999999997,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,90,33,0.88,0.48
2.2578869999999998,0.26708618922059224,0.07737432482361725,0.27816240727966324,strogatz_shearflow1.csv,104,46,0.51,0.46
1.891134,0.2002717509049341,0.04614806656176722,0.2148210105221722,strogatz_shearflow1.csv,112,36,0.29,0.5
1.236546,0.2002717509049341,0.04614806656176722,0.2148210105221722,strogatz_shearflow1.csv,79,30,0.86,0.28
